target,prediction_scaled,prediction,flag,roll_id,row_index
85.43,76.82807985510449,76.82807985510449,prediction,1,1427
85.5,76.8280799254914,76.8280799254914,prediction,1,1428
85.48,76.8280799905795,76.8280799905795,prediction,1,1429
85.46,76.82808005076768,76.82808005076768,prediction,1,1430
85.45,76.82808010642484,76.82808010642484,prediction,1,1431
85.45,76.82808015789206,76.82808015789206,prediction,1,1432
85.43,76.82808020548477,76.82808020548477,prediction,1,1433
85.42,76.82808024949465,76.82808024949465,prediction,1,1434
85.42,76.82808029019141,76.82808029019141,prediction,1,1435
85.42,76.82808032782448,76.82808032782448,prediction,1,1436
85.42,76.82808036262449,76.82808036262449,prediction,1,1437
85.41,76.82808039480472,76.82808039480472,prediction,1,1438
85.41,76.82808042456237,76.82808042456237,prediction,1,1439
85.4,76.82808045207985,76.82808045207985,prediction,1,1440
85.41,76.82808047752577,76.82808047752577,prediction,1,1441
85.44,76.82808050105609,76.82808050105609,prediction,1,1442
85.43,76.82808052281503,76.82808052281503,prediction,1,1443
85.42,76.82808054293592,76.82808054293592,prediction,1,1444
85.41,76.8280805615421,76.8280805615421,prediction,1,1445
85.42,76.82808057874757,76.82808057874757,prediction,1,1446
85.4,76.8280805946578,76.8280805946578,prediction,1,1447
85.39,76.8280806093703,76.8280806093703,prediction,1,1448
85.39,76.82808062297522,76.82808062297522,prediction,1,1449
85.37,76.82808063555595,76.82808063555595,prediction,1,1450
85.33,76.82808064718958,76.82808064718958,prediction,1,1451
85.27,76.82808065794742,76.82808065794742,prediction,1,1452
85.2,76.8280806678954,76.8280806678954,prediction,1,1453
85.12,76.82808067709449,76.82808067709449,prediction,1,1454
85.01,76.82808068560105,76.82808068560105,prediction,1,1455
84.91,76.82808069346723,76.82808069346723,prediction,1,1456
84.85,76.82808070074124,76.82808070074124,prediction,1,1457
84.8,76.82808070746765,76.82808070746765,prediction,1,1458
84.74,76.82808071368768,76.82808071368768,prediction,1,1459
84.68,76.82808071943947,76.82808071943947,prediction,1,1460
84.62,76.82808072475825,76.82808072475825,prediction,1,1461
84.56,76.82808072967663,76.82808072967663,prediction,1,1462
84.49,76.82808073422476,76.82808073422476,prediction,1,1463
84.44,76.82808073843049,76.82808073843049,prediction,1,1464
84.41,76.82808074231961,76.82808074231961,prediction,1,1465
84.4,76.82808074591595,76.82808074591595,prediction,1,1466
84.39,76.82808074924156,76.82808074924156,prediction,1,1467
84.38,76.82808075231682,76.82808075231682,prediction,1,1468
84.37,76.82808075516057,76.82808075516057,prediction,1,1469
84.36,76.82808075779023,76.82808075779023,prediction,1,1470
84.35,76.82808076022194,76.82808076022194,prediction,1,1471
84.34,76.82808076247058,76.82808076247058,prediction,1,1472
84.34,76.82808076454994,76.82808076454994,prediction,1,1473
84.34,76.82808076647277,76.82808076647277,prediction,1,1474
84.34,76.82808076825083,76.82808076825083,prediction,1,1475
84.34,76.82808076989504,76.82808076989504,prediction,1,1476
84.34,76.82808077141547,76.82808077141547,prediction,1,1477
84.33,76.82808077282145,76.82808077282145,prediction,1,1478
84.34,76.82808077412159,76.82808077412159,prediction,1,1479
84.34,76.82808077532384,76.82808077532384,prediction,1,1480
84.33,76.82808077643558,76.82808077643558,prediction,1,1481
84.33,76.82808077746364,76.82808077746364,prediction,1,1482
84.33,76.8280807784143,76.8280807784143,prediction,1,1483
84.32,76.8280807792934,76.8280807792934,prediction,1,1484
84.32,76.82808078010632,76.82808078010632,prediction,1,1485
84.31,76.82808078085804,76.82808078085804,prediction,1,1486
84.31,76.82808078155317,76.82808078155317,prediction,1,1487
84.3,76.82808078219597,76.82808078219597,prediction,1,1488
84.29,76.82808078279038,76.82808078279038,prediction,1,1489
84.28,76.82808078334004,76.82808078334004,prediction,1,1490
84.28,76.82808078384832,76.82808078384832,prediction,1,1491
84.29,76.82808078431835,76.82808078431835,prediction,1,1492
84.28,76.82808078475298,76.82808078475298,prediction,1,1493
84.27,76.8280807851549,76.8280807851549,prediction,1,1494
84.26,76.82808078552655,76.82808078552655,prediction,1,1495
84.26,76.82808078587023,76.82808078587023,prediction,1,1496
84.25,76.82808078618804,76.82808078618804,prediction,1,1497
84.24,76.82808078648192,76.82808078648192,prediction,1,1498
84.24,76.82808078675367,76.82808078675367,prediction,1,1499
84.23,76.82808078700498,76.82808078700498,prediction,1,1500
84.22,76.82808078723735,76.82808078723735,prediction,1,1501
84.22,76.82808078745224,76.82808078745224,prediction,1,1502
84.21,76.82808078765095,76.82808078765095,prediction,1,1503
84.21,76.8280807878347,76.8280807878347,prediction,1,1504
84.2,76.82808078800461,76.82808078800461,prediction,1,1505
84.19,76.82808078816174,76.82808078816174,prediction,1,1506
84.18,76.82808078830703,76.82808078830703,prediction,1,1507
84.17,76.8280807884414,76.8280807884414,prediction,1,1508
84.17,76.82808078856564,76.82808078856564,prediction,1,1509
84.17,76.82808078868054,76.82808078868054,prediction,1,1510
84.16,76.82808078878678,76.82808078878678,prediction,1,1511
84.16,76.82808078888502,76.82808078888502,prediction,1,1512
84.15,76.82808078897587,76.82808078897587,prediction,1,1513
84.15,76.82808078905988,76.82808078905988,prediction,1,1514
84.14,76.82808078913757,76.82808078913757,prediction,1,1515
84.14,76.82808078920941,76.82808078920941,prediction,1,1516
84.13,76.82808078927584,76.82808078927584,prediction,1,1517
84.13,76.82808078933728,76.82808078933728,prediction,1,1518
84.13,76.82808078939408,76.82808078939408,prediction,1,1519
84.16,76.8280807894466,76.8280807894466,prediction,1,1520
84.19,76.82808078949517,76.82808078949517,prediction,1,1521
84.21,76.8280807895401,76.8280807895401,prediction,1,1522
84.22,76.82808078958163,76.82808078958163,prediction,1,1523
84.24,76.82808078962005,76.82808078962005,prediction,1,1524
84.27,76.82808078965556,76.82808078965556,prediction,1,1525
84.33,76.8280807896884,76.8280807896884,prediction,1,1526
84.42,76.82808078971877,76.82808078971877,prediction,1,1527
84.58,76.82808078974685,76.82808078974685,prediction,1,1528
84.96,76.82808078977281,76.82808078977281,prediction,1,1529
85.21,76.82808078979683,76.82808078979683,prediction,1,1530
85.48,76.82808078981904,76.82808078981904,prediction,1,1531
85.72,76.82808078983958,76.82808078983958,prediction,1,1532
85.65,76.82808078985856,76.82808078985856,prediction,1,1533
85.57,76.82808078987613,76.82808078987613,prediction,1,1534
85.54,76.82808078989237,76.82808078989237,prediction,1,1535
85.52,76.82808078990739,76.82808078990739,prediction,1,1536
85.51,76.82808078992127,76.82808078992127,prediction,1,1537
85.51,76.82808078993412,76.82808078993412,prediction,1,1538
85.52,76.828080789946,76.828080789946,prediction,1,1539
85.52,76.82808078995699,76.82808078995699,prediction,1,1540
85.55,76.82808078996713,76.82808078996713,prediction,1,1541
85.61,76.82808078997653,76.82808078997653,prediction,1,1542
85.58,76.82808078998521,76.82808078998521,prediction,1,1543
85.55,76.82808078999324,76.82808078999324,prediction,1,1544
85.58,76.82808079000066,76.82808079000066,prediction,1,1545
85.56,76.82808079000752,76.82808079000752,prediction,1,1546
85.54,76.82808079001387,76.82808079001387,prediction,1,1547
85.52,76.82808079001974,76.82808079001974,prediction,1,1548
85.51,76.82808079002517,76.82808079002517,prediction,1,1549
85.48,76.82808079003019,76.82808079003019,prediction,1,1550
85.46,76.82808079003483,76.82808079003483,prediction,1,1551
85.45,76.82808079003912,76.82808079003912,prediction,1,1552
85.45,76.82808079004309,76.82808079004309,prediction,1,1553
85.44,76.82808079004676,76.82808079004676,prediction,1,1554
85.44,76.82808079005015,76.82808079005015,prediction,1,1555
85.47,76.82808079005329,76.82808079005329,prediction,1,1556
85.5,76.82808079005619,76.82808079005619,prediction,1,1557
85.49,76.82808079005888,76.82808079005888,prediction,1,1558
85.47,76.82808079006136,76.82808079006136,prediction,1,1559
85.46,76.82808079006365,76.82808079006365,prediction,1,1560
85.49,76.82808079006577,76.82808079006577,prediction,1,1561
85.49,76.82808079006773,76.82808079006773,prediction,1,1562
85.47,76.82808079006955,76.82808079006955,prediction,1,1563
85.47,76.82808079007123,76.82808079007123,prediction,1,1564
85.52,76.82808079007278,76.82808079007278,prediction,1,1565
85.54,76.82808079007421,76.82808079007421,prediction,1,1566
85.52,76.82808079007553,76.82808079007553,prediction,1,1567
85.48,76.82808079007675,76.82808079007675,prediction,1,1568
85.46,76.82808079007789,76.82808079007789,prediction,1,1569
85.45,76.82808079007894,76.82808079007894,prediction,1,1570
85.42,76.82808079007991,76.82808079007991,prediction,1,1571
85.38,76.8280807900808,76.8280807900808,prediction,1,1572
85.34,76.82808079008163,76.82808079008163,prediction,1,1573
85.28,76.8280807900824,76.8280807900824,prediction,1,1574
85.3,76.8280807900831,76.8280807900831,prediction,1,1575
85.49,76.82808079008376,76.82808079008376,prediction,1,1576
85.45,76.82808079008437,76.82808079008437,prediction,1,1577
85.39,76.82808079008493,76.82808079008493,prediction,1,1578
85.34,76.82808079008545,76.82808079008545,prediction,1,1579
85.27,76.82808079008593,76.82808079008593,prediction,1,1580
85.15,76.82808079008637,76.82808079008637,prediction,1,1581
84.96,76.82808079008679,76.82808079008679,prediction,1,1582
84.73,76.82808079008717,76.82808079008717,prediction,1,1583
84.49,76.82808079008753,76.82808079008753,prediction,1,1584
84.27,76.82808079008785,76.82808079008785,prediction,1,1585
84.03,76.82808079008815,76.82808079008815,prediction,1,1586
83.79,76.82808079008844,76.82808079008844,prediction,1,1587
83.58,76.82808079008869,76.82808079008869,prediction,1,1588
83.38,76.82808079008893,76.82808079008893,prediction,1,1589
83.18,76.82808079008915,76.82808079008915,prediction,1,1590
82.92,76.82808079008934,76.82808079008934,prediction,1,1591
82.61,76.82808079008953,76.82808079008953,prediction,1,1592
82.3,76.8280807900897,76.8280807900897,prediction,1,1593
82.01,76.82808079008986,76.82808079008986,prediction,1,1594
81.74,76.82808079009,76.82808079009,prediction,1,1595
81.42,76.82808079009014,76.82808079009014,prediction,1,1596
81.1,76.82808079009027,76.82808079009027,prediction,1,1597
80.77,76.82808079009038,76.82808079009038,prediction,1,1598
80.45,76.8280807900905,76.8280807900905,prediction,1,1599
80.13,76.8280807900906,76.8280807900906,prediction,1,1600
79.81,76.8280807900907,76.8280807900907,prediction,1,1601
79.49,76.82808079009078,76.82808079009078,prediction,1,1602
79.19,76.82808079009087,76.82808079009087,prediction,1,1603
78.9,76.82808079009094,76.82808079009094,prediction,1,1604
78.61,76.82808079009101,76.82808079009101,prediction,1,1605
78.37,76.82808079009106,76.82808079009106,prediction,1,1606
78.14,76.82808079009112,76.82808079009112,prediction,1,1607
77.92,76.82808079009118,76.82808079009118,prediction,1,1608
77.77,76.82808079009122,76.82808079009122,prediction,1,1609
78.02,76.82808079009126,76.82808079009126,prediction,1,1610
78.23,76.8280807900913,76.8280807900913,prediction,1,1611
78.4,76.82808079009135,76.82808079009135,prediction,1,1612
78.65,76.82808079009139,76.82808079009139,prediction,1,1613
78.87,76.82808079009142,76.82808079009142,prediction,1,1614
79.1,76.82808079009145,76.82808079009145,prediction,1,1615
79.25,76.82808079009148,76.82808079009148,prediction,1,1616
79.39,76.8280807900915,76.8280807900915,prediction,1,1617
79.49,76.82808079009153,76.82808079009153,prediction,1,1618
79.52,76.82808079009156,76.82808079009156,prediction,1,1619
79.51,76.82808079009158,76.82808079009158,prediction,1,1620
79.48,76.82808079009159,76.82808079009159,prediction,1,1621
79.48,76.8280807900916,76.8280807900916,prediction,1,1622
79.42,76.82808079009162,76.82808079009162,prediction,1,1623
79.29,76.82808079009163,76.82808079009163,prediction,1,1624
79.17,76.82808079009165,76.82808079009165,prediction,1,1625
78.96,76.82808079009166,76.82808079009166,prediction,1,1626
78.72,76.82808079009168,76.82808079009168,prediction,1,1627
78.47,76.82808079009169,76.82808079009169,prediction,1,1628
78.22,76.8280807900917,76.8280807900917,prediction,1,1629
77.97,76.82808079009172,76.82808079009172,prediction,1,1630
77.71,76.82808079009173,76.82808079009173,prediction,1,1631
77.45,76.82808079009175,76.82808079009175,prediction,1,1632
77.19,76.82808079009176,76.82808079009176,prediction,1,1633
76.92,76.82808079009176,76.82808079009176,prediction,1,1634
76.65,76.82808079009176,76.82808079009176,prediction,1,1635
76.36,76.82808079009176,76.82808079009176,prediction,1,1636
76.09,76.82808079009176,76.82808079009176,prediction,1,1637
75.81,76.82808079009176,76.82808079009176,prediction,1,1638
75.54,76.82808079009176,76.82808079009176,prediction,1,1639
75.76,76.82808079009176,76.82808079009176,prediction,1,1640
75.74,76.82808079009176,76.82808079009176,prediction,1,1641
75.59,76.82808079009176,76.82808079009176,prediction,1,1642
75.4,76.82808079009176,76.82808079009176,prediction,1,1643
75.18,76.82808079009176,76.82808079009176,prediction,1,1644
74.98,76.82808079009176,76.82808079009176,prediction,1,1645
74.78,76.82808079009176,76.82808079009176,prediction,1,1646
74.56,76.82808079009176,76.82808079009176,prediction,1,1647
74.32,76.82808079009176,76.82808079009176,prediction,1,1648
74.08,76.82808079009176,76.82808079009176,prediction,1,1649
73.84,76.82808079009176,76.82808079009176,prediction,1,1650
73.6,76.82808079009176,76.82808079009176,prediction,1,1651
73.38,76.82808079009176,76.82808079009176,prediction,1,1652
73.15,76.82808079009176,76.82808079009176,prediction,1,1653
72.99,76.82808079009176,76.82808079009176,prediction,1,1654
73.19,76.82808079009176,76.82808079009176,prediction,1,1655
73.15,76.82808079009176,76.82808079009176,prediction,1,1656
73.03,76.82808079009176,76.82808079009176,prediction,1,1657
72.86,76.82808079009176,76.82808079009176,prediction,1,1658
72.66,76.82808079009176,76.82808079009176,prediction,1,1659
72.45,76.82808079009176,76.82808079009176,prediction,1,1660
72.22,76.82808079009176,76.82808079009176,prediction,1,1661
71.99,76.82808079009176,76.82808079009176,prediction,1,1662
71.75,76.82808079009176,76.82808079009176,prediction,1,1663
71.48,76.82808079009176,76.82808079009176,prediction,1,1664
71.2,76.82808079009176,76.82808079009176,prediction,1,1665
70.92,76.82808079009176,76.82808079009176,prediction,1,1666
70.63,76.82808079009176,76.82808079009176,prediction,1,1667
70.31,76.82808079009176,76.82808079009176,prediction,1,1668
70.0,76.82808079009176,76.82808079009176,prediction,1,1669
69.69,76.82808079009176,76.82808079009176,prediction,1,1670
69.4,76.82808079009176,76.82808079009176,prediction,1,1671
69.08,76.82808079009176,76.82808079009176,prediction,1,1672
68.76,76.82808079009176,76.82808079009176,prediction,1,1673
68.44,76.82808079009176,76.82808079009176,prediction,1,1674
68.13,76.82808079009176,76.82808079009176,prediction,1,1675
67.81,76.82808079009176,76.82808079009176,prediction,1,1676
67.48,76.82808079009176,76.82808079009176,prediction,1,1677
67.17,76.82808079009176,76.82808079009176,prediction,1,1678
66.9,76.82808079009176,76.82808079009176,prediction,1,1679
66.59,76.82808079009176,76.82808079009176,prediction,1,1680
66.25,76.82808079009176,76.82808079009176,prediction,1,1681
65.88,76.82808079009176,76.82808079009176,prediction,1,1682
65.51,76.82808079009176,76.82808079009176,prediction,1,1683
65.2,76.82808079009176,76.82808079009176,prediction,1,1684
64.92,76.82808079009176,76.82808079009176,prediction,1,1685
64.88,76.82808079009176,76.82808079009176,prediction,1,1686
64.91,76.82808079009176,76.82808079009176,prediction,1,1687
64.93,76.82808079009176,76.82808079009176,prediction,1,1688
64.94,76.82808079009176,76.82808079009176,prediction,1,1689
64.96,76.82808079009176,76.82808079009176,prediction,1,1690
65.01,76.82808079009176,76.82808079009176,prediction,1,1691
65.03,76.82808079009176,76.82808079009176,prediction,1,1692
65.04,76.82808079009176,76.82808079009176,prediction,1,1693
65.04,76.82808079009176,76.82808079009176,prediction,1,1694
65.04,76.82808079009176,76.82808079009176,prediction,1,1695
65.04,76.82808079009176,76.82808079009176,prediction,1,1696
65.04,76.82808079009176,76.82808079009176,prediction,1,1697
65.16,76.82808079009176,76.82808079009176,prediction,1,1698
65.18,76.82808079009176,76.82808079009176,prediction,1,1699
65.19,76.82808079009176,76.82808079009176,prediction,1,1700
65.2,76.82808079009176,76.82808079009176,prediction,1,1701
65.23,76.82808079009176,76.82808079009176,prediction,1,1702
65.38,76.82808079009176,76.82808079009176,prediction,1,1703
65.45,76.82808079009176,76.82808079009176,prediction,1,1704
65.47,76.82808079009176,76.82808079009176,prediction,1,1705
66.33,76.82808079009176,76.82808079009176,prediction,1,1706
67.75,76.82808079009176,76.82808079009176,prediction,1,1707
68.16,76.82808079009176,76.82808079009176,prediction,1,1708
68.33,76.82808079009176,76.82808079009176,prediction,1,1709
68.44,76.82808079009176,76.82808079009176,prediction,1,1710
68.54,76.82808079009176,76.82808079009176,prediction,1,1711
68.61,76.82808079009176,76.82808079009176,prediction,1,1712
68.77,76.82808079009176,76.82808079009176,prediction,1,1713
69.19,76.82808079009176,76.82808079009176,prediction,1,1714
69.51,76.82808079009176,76.82808079009176,prediction,1,1715
70.1,76.82808079009176,76.82808079009176,prediction,1,1716
70.44,76.82808079009176,76.82808079009176,prediction,1,1717
70.64,76.82808079009176,76.82808079009176,prediction,1,1718
70.79,76.82808079009176,76.82808079009176,prediction,1,1719
70.9,76.82808079009176,76.82808079009176,prediction,1,1720
71.0,76.82808079009176,76.82808079009176,prediction,1,1721
71.07,76.82808079009176,76.82808079009176,prediction,1,1722
71.13,76.82808079009176,76.82808079009176,prediction,1,1723
71.18,76.82808079009176,76.82808079009176,prediction,1,1724
71.22,76.82808079009176,76.82808079009176,prediction,1,1725
71.25,76.82808079009176,76.82808079009176,prediction,1,1726
71.28,76.82808079009176,76.82808079009176,prediction,1,1727
71.31,76.82808079009176,76.82808079009176,prediction,1,1728
71.34,76.82808079009176,76.82808079009176,prediction,1,1729
71.4,76.82808079009176,76.82808079009176,prediction,1,1730
71.43,76.82808079009176,76.82808079009176,prediction,1,1731
71.46,76.82808079009176,76.82808079009176,prediction,1,1732
71.49,76.82808079009176,76.82808079009176,prediction,1,1733
71.48,76.82808079009176,76.82808079009176,prediction,1,1734
71.46,76.82808079009176,76.82808079009176,prediction,1,1735
71.46,76.82808079009176,76.82808079009176,prediction,1,1736
71.49,76.82808079009176,76.82808079009176,prediction,1,1737
71.56,76.82808079009176,76.82808079009176,prediction,1,1738
71.57,76.82808079009176,76.82808079009176,prediction,1,1739
71.57,76.82808079009176,76.82808079009176,prediction,1,1740
71.58,76.82808079009176,76.82808079009176,prediction,1,1741
71.65,76.82808079009176,76.82808079009176,prediction,1,1742
71.72,76.82808079009176,76.82808079009176,prediction,1,1743
71.78,76.82808079009176,76.82808079009176,prediction,1,1744
71.87,76.82808079009176,76.82808079009176,prediction,1,1745
71.94,76.82808079009176,76.82808079009176,prediction,1,1746
72.02,76.82808079009176,76.82808079009176,prediction,1,1747
72.09,76.82808079009176,76.82808079009176,prediction,1,1748
72.15,76.82808079009176,76.82808079009176,prediction,1,1749
72.18,76.82808079009176,76.82808079009176,prediction,1,1750
72.23,76.82808079009176,76.82808079009176,prediction,1,1751
72.39,76.82808079009176,76.82808079009176,prediction,1,1752
72.51,76.82808079009176,76.82808079009176,prediction,1,1753
72.61,76.82808079009176,76.82808079009176,prediction,1,1754
72.67,76.82808079009176,76.82808079009176,prediction,1,1755
72.71,76.82808079009176,76.82808079009176,prediction,1,1756
72.75,76.82808079009176,76.82808079009176,prediction,1,1757
72.78,76.82808079009176,76.82808079009176,prediction,1,1758
72.85,76.82808079009176,76.82808079009176,prediction,1,1759
72.98,76.82808079009176,76.82808079009176,prediction,1,1760
73.06,76.82808079009176,76.82808079009176,prediction,1,1761
73.13,76.82808079009176,76.82808079009176,prediction,1,1762
73.18,76.82808079009176,76.82808079009176,prediction,1,1763
73.3,76.82808079009176,76.82808079009176,prediction,1,1764
73.41,76.82808079009176,76.82808079009176,prediction,1,1765
73.51,76.82808079009176,76.82808079009176,prediction,1,1766
73.59,76.82808079009176,76.82808079009176,prediction,1,1767
73.66,76.82808079009176,76.82808079009176,prediction,1,1768
74.05,76.82808079009176,76.82808079009176,prediction,1,1769
74.46,76.82808079009176,76.82808079009176,prediction,1,1770
74.71,76.82808079009176,76.82808079009176,prediction,1,1771
74.92,76.82808079009176,76.82808079009176,prediction,1,1772
75.2,76.82808079009176,76.82808079009176,prediction,1,1773
75.41,76.82808079009176,76.82808079009176,prediction,1,1774
75.6,76.82808079009176,76.82808079009176,prediction,1,1775
75.76,76.82808079009176,76.82808079009176,prediction,1,1776
75.91,76.82808079009176,76.82808079009176,prediction,1,1777
76.04,76.82808079009176,76.82808079009176,prediction,1,1778
76.18,76.82808079009176,76.82808079009176,prediction,1,1779
76.63,76.82808079009176,76.82808079009176,prediction,1,1780
76.93,76.82808079009176,76.82808079009176,prediction,1,1781
77.15,76.82808079009176,76.82808079009176,prediction,1,1782
77.34,76.82808079009176,76.82808079009176,prediction,1,1783
77.49,76.82808079009176,76.82808079009176,prediction,1,1784
77.64,76.82808079009176,76.82808079009176,prediction,1,1785
77.8,76.82808079009176,76.82808079009176,prediction,1,1786
77.94,76.82808079009176,76.82808079009176,prediction,1,1787
78.06,76.82808079009176,76.82808079009176,prediction,1,1788
78.18,76.82808079009176,76.82808079009176,prediction,1,1789
78.31,76.82808079009176,76.82808079009176,prediction,1,1790
78.44,76.82808079009176,76.82808079009176,prediction,1,1791
78.55,76.82808079009176,76.82808079009176,prediction,1,1792
78.65,76.82808079009176,76.82808079009176,prediction,1,1793
78.75,76.82808079009176,76.82808079009176,prediction,1,1794
78.85,76.82808079009176,76.82808079009176,prediction,1,1795
78.95,76.82808079009176,76.82808079009176,prediction,1,1796
79.04,76.82808079009176,76.82808079009176,prediction,1,1797
79.13,76.82808079009176,76.82808079009176,prediction,1,1798
79.22,76.82808079009176,76.82808079009176,prediction,1,1799
79.31,76.82808079009176,76.82808079009176,prediction,1,1800
79.39,76.82808079009176,76.82808079009176,prediction,1,1801
79.48,76.82808079009176,76.82808079009176,prediction,1,1802
79.57,76.82808079009176,76.82808079009176,prediction,1,1803
79.66,76.82808079009176,76.82808079009176,prediction,1,1804
79.76,76.82808079009176,76.82808079009176,prediction,1,1805
79.84,76.82808079009176,76.82808079009176,prediction,1,1806
79.92,76.82808079009176,76.82808079009176,prediction,1,1807
80.01,76.82808079009176,76.82808079009176,prediction,1,1808
80.09,76.82808079009176,76.82808079009176,prediction,1,1809
80.11,76.82808079009176,76.82808079009176,prediction,1,1810
80.11,76.82808079009176,76.82808079009176,prediction,1,1811
80.12,76.82808079009176,76.82808079009176,prediction,1,1812
80.13,76.82808079009176,76.82808079009176,prediction,1,1813
80.13,76.82808079009176,76.82808079009176,prediction,1,1814
80.13,76.82808079009176,76.82808079009176,prediction,1,1815
80.13,76.82808079009176,76.82808079009176,prediction,1,1816
80.13,76.82808079009176,76.82808079009176,prediction,1,1817
80.14,76.82808079009176,76.82808079009176,prediction,1,1818
80.15,76.82808079009176,76.82808079009176,prediction,1,1819
80.15,76.82808079009176,76.82808079009176,prediction,1,1820
80.15,76.82808079009176,76.82808079009176,prediction,1,1821
80.15,76.82808079009176,76.82808079009176,prediction,1,1822
80.16,76.82808079009176,76.82808079009176,prediction,1,1823
