target,prediction,flag,roll_id,row_index
71.46,65.31399536132812,prediction,49,1736
71.49,65.27607727050781,prediction,49,1737
71.56,65.3183822631836,prediction,49,1738
71.57,65.31741333007812,prediction,49,1739
71.57,63.661319732666016,prediction,50,1740
71.58,63.67274856567383,prediction,50,1741
71.65,63.65103530883789,prediction,50,1742
71.72,63.68080520629883,prediction,50,1743
71.78,63.712745666503906,prediction,50,1744
71.87,63.71683883666992,prediction,50,1745
71.94,63.730125427246094,prediction,50,1746
72.02,63.711700439453125,prediction,50,1747
72.09,63.769718170166016,prediction,50,1748
72.15,63.801876068115234,prediction,50,1749
72.18,62.34877014160156,prediction,51,1750
72.23,62.36006164550781,prediction,51,1751
72.39,62.3775634765625,prediction,51,1752
72.51,62.419490814208984,prediction,51,1753
72.61,62.439369201660156,prediction,51,1754
72.67,62.482948303222656,prediction,51,1755
72.71,62.492393493652344,prediction,51,1756
72.75,62.4979248046875,prediction,51,1757
72.78,62.56869888305664,prediction,51,1758
72.85,62.61268615722656,prediction,51,1759
72.98,62.03096389770508,prediction,52,1760
73.06,62.041831970214844,prediction,52,1761
73.13,62.06734848022461,prediction,52,1762
73.18,62.11201477050781,prediction,52,1763
73.3,62.129356384277344,prediction,52,1764
73.41,62.17965316772461,prediction,52,1765
73.51,62.188255310058594,prediction,52,1766
73.59,62.19938659667969,prediction,52,1767
73.66,62.27252197265625,prediction,52,1768
74.05,62.31826400756836,prediction,52,1769
74.46,61.98358917236328,prediction,53,1770
74.71,61.9943733215332,prediction,53,1771
74.92,62.02091598510742,prediction,53,1772
75.2,62.06598663330078,prediction,53,1773
75.41,62.083065032958984,prediction,53,1774
75.6,62.13406753540039,prediction,53,1775
75.76,62.14265441894531,prediction,53,1776
75.91,62.154624938964844,prediction,53,1777
76.04,62.227996826171875,prediction,53,1778
76.18,62.27402877807617,prediction,53,1779
76.63,61.97704315185547,prediction,54,1780
76.93,61.987815856933594,prediction,54,1781
77.15,62.01449203491211,prediction,54,1782
77.34,62.05961608886719,prediction,54,1783
77.49,62.076663970947266,prediction,54,1784
77.64,62.12774658203125,prediction,54,1785
77.8,62.13633728027344,prediction,54,1786
77.94,62.14842987060547,prediction,54,1787
78.06,62.22182083129883,prediction,54,1788
78.18,62.26790237426758,prediction,54,1789
78.31,61.97606658935547,prediction,55,1790
78.44,61.98683547973633,prediction,55,1791
78.55,62.01353073120117,prediction,55,1792
78.65,62.05866622924805,prediction,55,1793
78.75,62.07571029663086,prediction,55,1794
78.85,62.126808166503906,prediction,55,1795
78.95,62.13539505004883,prediction,55,1796
79.04,62.14750289916992,prediction,55,1797
79.13,62.22090530395508,prediction,55,1798
79.22,62.26698684692383,prediction,55,1799
79.31,61.97589111328125,prediction,56,1800
79.39,61.986663818359375,prediction,56,1801
79.48,62.01335906982422,prediction,56,1802
79.57,62.058494567871094,prediction,56,1803
79.66,62.075538635253906,prediction,56,1804
79.76,62.12664031982422,prediction,56,1805
79.84,62.135231018066406,prediction,56,1806
79.92,62.1473388671875,prediction,56,1807
80.01,62.220741271972656,prediction,56,1808
80.09,62.26682662963867,prediction,56,1809
80.11,61.97575378417969,prediction,57,1810
80.11,61.98652267456055,prediction,57,1811
80.12,62.01322937011719,prediction,57,1812
80.13,62.05836486816406,prediction,57,1813
80.13,62.075408935546875,prediction,57,1814
80.13,62.12651062011719,prediction,57,1815
80.13,62.135101318359375,prediction,57,1816
80.13,62.147216796875,prediction,57,1817
80.14,62.22061538696289,prediction,57,1818
80.15,62.266700744628906,prediction,57,1819
80.15,61.97561264038086,prediction,58,1820
80.15,61.98638153076172,prediction,58,1821
80.15,62.01308822631836,prediction,58,1822
80.16,62.058231353759766,prediction,58,1823
